run_name,time,W,energy_usage,max_mem
model_frac_0.760_static_quantized_uint8,2.86102294921875e-06,2.729,1.6916751861572267e-05,10006528,
model_frac_0.760_static_quantized_uint8,0.07272648811340332,2.729,0.19847969508171082,10006528,
model_frac_0.760_static_quantized_uint8,0.08283209800720215,2.729,0.2260579044818878,10006528,
model_frac_0.760_static_quantized_uint8,0.09295821189880371,2.729,0.2536920692920685,10006528,
model_frac_0.760_static_quantized_uint8,0.10306024551391602,2.729,0.28126051902771,10006528,
model_frac_0.760_static_quantized_uint8,0.11319446563720703,2.729,0.3089168057441712,10006528,
model_frac_0.760_static_quantized_uint8,0.12558293342590332,2.729,0.34272493433952333,10006528,
model_frac_0.760_static_quantized_uint8,0.135728120803833,2.729,0.37041115069389347,10006528,
model_frac_0.760_static_quantized_uint8,0.14584922790527344,2.729,0.3980316519737244,10006528,
model_frac_0.760_static_quantized_uint8,0.15600275993347168,2.729,0.4257406408786774,10006528,
model_frac_0.760_static_quantized_uint8,0.16613554954528809,2.729,0.4533930237293244,10006528,
model_frac_0.760_static_quantized_uint8,0.17634272575378418,2.729,0.48124840760231025,10006528,
model_frac_0.760_static_quantized_uint8,0.18649697303771973,2.729,0.5089593484401703,10006528,
model_frac_0.760_static_quantized_uint8,0.19662165641784668,2.729,0.5365896093845368,10006528,
model_frac_0.760_static_quantized_uint8,0.20735645294189453,2.729,0.5658848690986634,10006528,
model_frac_0.760_static_quantized_uint8,0.21748590469360352,2.729,0.5935281429290773,10006528,
model_frac_0.760_static_quantized_uint8,0.22775006294250488,2.729,0.6215390307903291,10006528,
model_frac_0.760_static_quantized_uint8,0.23790287971496582,2.729,0.649246067762375,10006528,
model_frac_0.760_static_quantized_uint8,0.248030424118042,2.729,0.6768841364383699,10006528,
model_frac_0.760_static_quantized_uint8,0.2582235336303711,2.729,0.704701132297516,10006528,
model_frac_0.760_static_quantized_uint8,0.2683572769165039,2.729,0.7323561177253725,10006528,
model_frac_0.760_static_quantized_uint8,0.2786834239959717,2.729,0.76053617310524,10006528,
model_frac_0.760_static_quantized_uint8,0.2891969680786133,2.729,0.789227634906769,10006528,
model_frac_0.760_static_quantized_uint8,0.29932427406311035,2.729,0.8168650529384615,10006528,
model_frac_0.760_static_quantized_uint8,0.30969834327697754,2.729,0.845175887823105,10006528,
model_frac_0.760_static_quantized_uint8,0.31984424591064453,2.729,0.8728640561103823,10006528,
model_frac_0.760_static_quantized_uint8,0.33017587661743164,2.729,0.9010590763092043,10006528,
model_frac_0.760_static_quantized_uint8,0.34043169021606445,2.729,0.9290471916198733,10006528,
model_frac_0.760_static_quantized_uint8,0.35056376457214355,2.729,0.9566976225376131,10006528,
model_frac_0.760_static_quantized_uint8,0.3607597351074219,2.729,0.9845224261283877,10006528,
model_frac_0.760_static_quantized_uint8,0.37090373039245605,2.729,1.012205389261246,10006528,
model_frac_0.760_static_quantized_uint8,0.3811831474304199,2.729,1.0402579183578493,10006528,
model_frac_0.760_static_quantized_uint8,0.39136767387390137,2.729,1.0680514910221102,10006528,
model_frac_0.760_static_quantized_uint8,0.4015042781829834,2.729,1.095714284181595,10006528,
model_frac_0.760_static_quantized_uint8,0.41177964210510254,2.729,1.123755752325058,10006528,
model_frac_0.760_static_quantized_uint8,0.4219207763671875,2.729,1.1514309077262879,10006528,
model_frac_0.760_static_quantized_uint8,0.43222761154174805,2.729,1.1795582609176636,10010624,
model_frac_0.760_static_quantized_uint8,0.44257616996765137,2.729,1.2077994768619538,10010624,
model_frac_0.760_static_quantized_uint8,0.45270848274230957,2.729,1.235450558423996,10010624,
model_frac_0.760_static_quantized_uint8,0.46295881271362305,2.729,1.2634237089157105,10010624,
model_frac_0.760_static_quantized_uint8,0.4731142520904541,2.729,1.2911379029750825,10010624,
model_frac_0.760_static_quantized_uint8,0.48324036598205566,2.729,1.3187720677852632,10010624,
model_frac_0.760_static_quantized_uint8,0.49339962005615234,2.729,1.346496672153473,10010624,
model_frac_0.760_static_quantized_uint8,0.5035426616668701,2.729,1.3741770327091218,10010624,
model_frac_0.760_static_quantized_uint8,0.5139095783233643,2.729,1.4024683482646942,10010624,
model_frac_0.760_static_quantized_uint8,0.5240228176116943,2.729,1.430067378282547,10010624,
model_frac_0.760_static_quantized_uint8,0.5341830253601074,2.729,1.4577945852279663,10010624,
model_frac_0.760_static_quantized_uint8,0.5445876121520996,2.729,1.486188702583313,10010624,
model_frac_0.760_static_quantized_uint8,0.5547008514404297,2.729,1.5137877326011657,10010624,
model_frac_0.760_static_quantized_uint8,0.564856767654419,2.729,1.5415032279491425,10010624,
model_frac_0.760_static_quantized_uint8,0.5749893188476562,2.729,1.569154960155487,10010624,
model_frac_0.760_static_quantized_uint8,0.5851097106933594,2.729,1.596773509502411,10010624,
model_frac_0.760_static_quantized_uint8,0.5953388214111328,2.729,1.6246887526512146,10010624,
model_frac_0.760_static_quantized_uint8,0.6054654121398926,2.729,1.65232421875,10010624,
model_frac_0.760_static_quantized_uint8,0.6159875392913818,4.893,1.703808986902237,10010624,
