run_name,time,W,energy_usage,max_mem
model_frac_0.720_static_quantized_int8,3.0994415283203125e-06,2.718,1.7496585845947265e-05,5603328,
model_frac_0.720_static_quantized_int8,0.07256484031677246,2.718,0.19724030828475952,5861376,
model_frac_0.720_static_quantized_int8,0.08266925811767578,2.718,0.22470411586761474,5861376,
model_frac_0.720_static_quantized_int8,0.09277868270874023,2.718,0.2521815319061279,6127616,
model_frac_0.720_static_quantized_int8,0.102874755859375,2.718,0.2796226587295532,6127616,
model_frac_0.720_static_quantized_int8,0.11598873138427734,2.718,0.3152664442062378,6127616,
model_frac_0.720_static_quantized_int8,0.12615299224853516,2.718,0.34289290523529053,6127616,
model_frac_0.720_static_quantized_int8,0.13628768920898438,2.718,0.3704390115737915,6127616,
model_frac_0.720_static_quantized_int8,0.14676141738891602,2.718,0.3989066047668457,6127616,
model_frac_0.720_static_quantized_int8,0.15689635276794434,2.718,0.4264533591270447,6127616,
model_frac_0.720_static_quantized_int8,0.16721558570861816,2.718,0.45450103425979616,6127616,
model_frac_0.720_static_quantized_int8,0.1773669719696045,2.718,0.482092502117157,6127616,
model_frac_0.720_static_quantized_int8,0.1875612735748291,2.718,0.5098006138801575,6127616,
model_frac_0.720_static_quantized_int8,0.19773364067077637,2.718,0.5374491076469422,6127616,
model_frac_0.720_static_quantized_int8,0.20785880088806152,2.718,0.5649692931175233,6127616,
model_frac_0.720_static_quantized_int8,0.21802067756652832,2.718,0.592589273929596,6127616,
model_frac_0.720_static_quantized_int8,0.22814655303955078,2.718,0.620111403465271,6127616,
model_frac_0.720_static_quantized_int8,0.23830723762512207,2.718,0.6477281441688538,6127616,
model_frac_0.720_static_quantized_int8,0.24842381477355957,2.718,0.675225000858307,6127616,
model_frac_0.720_static_quantized_int8,0.2587161064147949,2.718,0.7031994495391847,6127616,
model_frac_0.720_static_quantized_int8,0.2688431739807129,2.718,0.7307248191833497,6127616,
model_frac_0.720_static_quantized_int8,0.2789804935455322,2.718,0.7582780537605287,6127616,
model_frac_0.720_static_quantized_int8,0.28912782669067383,2.718,0.7858585052490236,6127616,
model_frac_0.720_static_quantized_int8,0.29949021339416504,2.718,0.8140234723091127,6127616,
model_frac_0.720_static_quantized_int8,0.30961155891418457,2.718,0.8415332894325257,6127616,
model_frac_0.720_static_quantized_int8,0.319765567779541,2.718,0.8691318855285646,6127616,
model_frac_0.720_static_quantized_int8,0.32989954948425293,2.718,0.8966760478019715,6127616,
model_frac_0.720_static_quantized_int8,0.3400247097015381,2.718,0.9241962332725526,6127616,
model_frac_0.720_static_quantized_int8,0.3501574993133545,2.718,0.9517371554374696,6127616,
model_frac_0.720_static_quantized_int8,0.3602712154388428,4.599,0.9982501358985902,6127616,
model_frac_0.720_static_quantized_int8,0.37043166160583496,4.599,1.0449780278205874,6127616,
model_frac_0.720_static_quantized_int8,0.38056015968322754,4.599,1.091558990478516,6127616,
model_frac_0.720_static_quantized_int8,0.3907053470611572,4.599,1.1382167072296145,6127616,
model_frac_0.720_static_quantized_int8,0.4008164405822754,4.599,1.184717626333237,6127616,
model_frac_0.720_static_quantized_int8,0.41095542907714844,4.599,1.2313468344211582,6127616,
model_frac_0.720_static_quantized_int8,0.42107319831848145,4.599,1.2778784551620488,6127616,
model_frac_0.720_static_quantized_int8,0.43123817443847656,4.599,1.3246271803379064,6127616,
model_frac_0.720_static_quantized_int8,0.44135236740112305,4.599,1.3711423537731176,6127616,
model_frac_0.720_static_quantized_int8,0.4517078399658203,4.599,1.4187671720981603,6127616,
model_frac_0.720_static_quantized_int8,0.4618344306945801,4.599,1.4653393628597264,6127616,
model_frac_0.720_static_quantized_int8,0.47197747230529785,4.599,1.5119872112274175,6127616,
model_frac_0.720_static_quantized_int8,0.48211073875427246,4.599,1.5585901036262517,6127616,
model_frac_0.720_static_quantized_int8,0.49229955673217773,4.599,1.605448477506638,6127616,
model_frac_0.720_static_quantized_int8,0.5024640560150146,4.599,1.652195009708405,6127616,
model_frac_0.720_static_quantized_int8,0.5127367973327637,4.599,1.6994393470287328,6127616,
model_frac_0.720_static_quantized_int8,0.5229175090789795,4.599,1.7462604403495794,6127616,
model_frac_0.720_static_quantized_int8,0.5331299304962158,4.599,1.7932273664474492,6127616,
model_frac_0.720_static_quantized_int8,0.5433077812194824,4.599,1.8400353019237523,6127616,
model_frac_0.720_static_quantized_int8,0.553441047668457,4.599,1.8866381943225865,6127616,
