run_name,time,W,energy_usage,max_mem
model_frac_0.80_qat_quantized_uint8,3.5762786865234375e-06,2.756,1.8398284912109373e-05,7696384,
model_frac_0.80_qat_quantized_uint8,0.029775381088256836,2.756,0.08206949234008788,7696384,
model_frac_0.80_qat_quantized_uint8,0.039906978607177734,2.756,0.10999217510223387,7696384,
model_frac_0.80_qat_quantized_uint8,0.05000782012939453,2.756,0.13783009433746335,7696384,
model_frac_0.80_qat_quantized_uint8,0.06010603904724121,2.756,0.1656607856750488,7962624,
model_frac_0.80_qat_quantized_uint8,0.07160258293151855,2.756,0.19734526062011715,7962624,
model_frac_0.80_qat_quantized_uint8,0.0817105770111084,2.756,0.22520289230346674,7962624,
model_frac_0.80_qat_quantized_uint8,0.09196281433105469,2.756,0.2534580583572387,7962624,
model_frac_0.80_qat_quantized_uint8,0.10206961631774902,2.756,0.2813124046325683,7962624,
model_frac_0.80_qat_quantized_uint8,0.11216902732849121,2.756,0.30914638137817374,7962624,
model_frac_0.80_qat_quantized_uint8,0.12227582931518555,2.756,0.3370007276535033,7962624,
model_frac_0.80_qat_quantized_uint8,0.13237929344177246,2.756,0.36484587478637687,7962624,
model_frac_0.80_qat_quantized_uint8,0.14278197288513184,2.756,0.3935156593322753,7962624,
model_frac_0.80_qat_quantized_uint8,0.15288758277893066,2.756,0.4213667201995849,7962624,
model_frac_0.80_qat_quantized_uint8,0.16298842430114746,2.756,0.44920463943481437,7962624,
model_frac_0.80_qat_quantized_uint8,0.17309165000915527,2.756,0.4770491294860839,7962624,
model_frac_0.80_qat_quantized_uint8,0.1831953525543213,2.756,0.5048949337005615,7962624,
model_frac_0.80_qat_quantized_uint8,0.19332647323608398,2.756,0.5328163022994995,7962624,
model_frac_0.80_qat_quantized_uint8,0.2034304141998291,2.756,0.5606627635955811,7962624,
model_frac_0.80_qat_quantized_uint8,0.2135298252105713,2.756,0.5884967403411866,7962624,
model_frac_0.80_qat_quantized_uint8,0.2236347198486328,2.756,0.6163458299636841,7962624,
model_frac_0.80_qat_quantized_uint8,0.23373794555664062,2.756,0.6441903200149537,7962624,
model_frac_0.80_qat_quantized_uint8,0.24384403228759766,2.756,0.6720426950454713,7962624,
model_frac_0.80_qat_quantized_uint8,0.253950834274292,2.756,0.6998970413208009,7962624,
model_frac_0.80_qat_quantized_uint8,0.2640511989593506,2.756,0.7277336463928223,7962624,
model_frac_0.80_qat_quantized_uint8,0.27416014671325684,2.756,0.755593906402588,7962624,
model_frac_0.80_qat_quantized_uint8,0.28426623344421387,2.756,0.7834462814331056,7962624,
model_frac_0.80_qat_quantized_uint8,0.2943718433380127,2.756,0.8112973423004152,7962624,
model_frac_0.80_qat_quantized_uint8,0.3044753074645996,2.756,0.8391424894332887,7962624,
model_frac_0.80_qat_quantized_uint8,0.3145763874053955,2.756,0.8669810657501222,7962624,
model_frac_0.80_qat_quantized_uint8,0.32468295097351074,2.756,0.8948347549438478,7962624,
model_frac_0.80_qat_quantized_uint8,0.33478641510009766,2.756,0.9226799020767213,7962624,
model_frac_0.80_qat_quantized_uint8,0.34491562843322754,2.756,0.9505960140228273,7962624,
model_frac_0.80_qat_quantized_uint8,0.3550221920013428,2.756,0.9784497032165529,7962624,
model_frac_0.80_qat_quantized_uint8,0.3651251792907715,2.756,1.0062935361862184,7962624,
model_frac_0.80_qat_quantized_uint8,0.375232458114624,2.756,1.034149196624756,7962624,
model_frac_0.80_qat_quantized_uint8,0.3853421211242676,2.756,1.0620114278793336,7962624,
model_frac_0.80_qat_quantized_uint8,0.39546775817871094,2.756,1.0899176836013795,7962624,
model_frac_0.80_qat_quantized_uint8,0.40556979179382324,2.756,1.117758888244629,7962624,
model_frac_0.80_qat_quantized_uint8,0.4156801700592041,2.756,1.1456230907440186,7962624,
model_frac_0.80_qat_quantized_uint8,0.42578673362731934,2.756,1.1734767799377441,7962624,
model_frac_0.80_qat_quantized_uint8,0.4358963966369629,2.756,1.2013390111923217,7962624,
model_frac_0.80_qat_quantized_uint8,0.44629716873168945,2.756,1.230003539085388,7962624,
model_frac_0.80_qat_quantized_uint8,0.45640063285827637,2.756,1.2578486862182616,7962624,
model_frac_0.80_qat_quantized_uint8,0.4665052890777588,2.756,1.2856971187591553,7962624,
model_frac_0.80_qat_quantized_uint8,0.47661399841308594,2.756,1.313556721687317,7962624,
model_frac_0.80_qat_quantized_uint8,0.4867215156555176,2.756,1.3414130392074586,7962624,
model_frac_0.80_qat_quantized_uint8,0.4968271255493164,2.756,1.369264100074768,7962624,
model_frac_0.80_qat_quantized_uint8,0.5069301128387451,2.756,1.3971079330444336,7962624,
model_frac_0.80_qat_quantized_uint8,0.5170331001281738,2.756,1.4249517660140991,7962624,
model_frac_0.80_qat_quantized_uint8,0.5271408557891846,2.756,1.4528087406158448,7962624,
model_frac_0.80_qat_quantized_uint8,0.537240743637085,2.756,1.4806440315246583,7962624,
model_frac_0.80_qat_quantized_uint8,0.5473499298095703,2.756,1.508504948616028,7962624,
model_frac_0.80_qat_quantized_uint8,0.5574471950531006,2.756,1.5363330116271974,7962624,
model_frac_0.80_qat_quantized_uint8,0.5675449371337891,2.756,1.5641623888015748,7962624,
model_frac_0.80_qat_quantized_uint8,0.5776486396789551,2.756,1.5920081930160523,7962624,
model_frac_0.80_qat_quantized_uint8,0.5877499580383301,2.756,1.6198474264144898,7962624,
model_frac_0.80_qat_quantized_uint8,0.5978496074676514,2.756,1.6476820602416993,7962624,
model_frac_0.80_qat_quantized_uint8,0.6079485416412354,2.756,1.6755147228240967,7962624,
model_frac_0.80_qat_quantized_uint8,0.6180481910705566,2.756,1.7033493566513063,7962624,
model_frac_0.80_qat_quantized_uint8,0.6281507015228271,4.901,1.752861760377884,7962624,
model_frac_0.80_qat_quantized_uint8,0.6382522583007812,4.901,1.802369490146637,7962624,
model_frac_0.80_qat_quantized_uint8,0.6486468315124512,4.901,1.8533132934570313,7962624,
model_frac_0.80_qat_quantized_uint8,0.6587486267089844,4.901,1.9028221917152406,7962624,
model_frac_0.80_qat_quantized_uint8,0.6688473224639893,4.901,1.9523158996105194,7962624,
model_frac_0.80_qat_quantized_uint8,0.6789515018463135,4.901,2.0018364827632906,7962624,
model_frac_0.80_qat_quantized_uint8,0.6890523433685303,4.901,2.0513407070636753,7962624,
model_frac_0.80_qat_quantized_uint8,0.6991569995880127,4.901,2.1008636271953587,7962624,
model_frac_0.80_qat_quantized_uint8,0.7092552185058594,4.901,2.1503549981117254,7962624,
model_frac_0.80_qat_quantized_uint8,0.719353437423706,4.901,2.199846369028092,7962624,
model_frac_0.80_qat_quantized_uint8,0.7294669151306152,4.901,2.249412523269654,7962624,
model_frac_0.80_qat_quantized_uint8,0.7395696640014648,4.901,2.2989260954856876,7962624,
model_frac_0.80_qat_quantized_uint8,0.7497367858886719,4.901,2.3487551598548895,7962624,
model_frac_0.80_qat_quantized_uint8,0.7598397731781006,4.901,2.3982699005603796,7962624,
model_frac_0.80_qat_quantized_uint8,0.7699389457702637,4.901,2.447765945434571,7962624,
model_frac_0.80_qat_quantized_uint8,0.7800438404083252,4.901,2.4972900340557107,7962624,
model_frac_0.80_qat_quantized_uint8,0.7901451587677002,4.901,2.5467965953350076,7962624,
model_frac_0.80_qat_quantized_uint8,0.8002495765686035,4.901,2.5963183469772346,7962624,
model_frac_0.80_qat_quantized_uint8,0.8103523254394531,4.901,2.6458319191932684,7962624,
model_frac_0.80_qat_quantized_uint8,0.8204488754272461,4.901,2.695315110683442,7962624,
model_frac_0.80_qat_quantized_uint8,0.8305521011352539,4.901,2.7448310198783883,7962624,
model_frac_0.80_qat_quantized_uint8,0.8406507968902588,4.901,2.794324727773667,7962624,
model_frac_0.80_qat_quantized_uint8,0.851041316986084,4.901,2.8452486667633066,7962624,
model_frac_0.80_qat_quantized_uint8,0.8617758750915527,4.901,2.897858736038209,7962624,
model_frac_0.80_qat_quantized_uint8,0.8718767166137695,4.901,2.9473629603385936,7962624,
model_frac_0.80_qat_quantized_uint8,0.8819818496704102,4.901,2.996888217449189,7962624,
model_frac_0.80_qat_quantized_uint8,0.8920886516571045,4.901,3.046421653985978,7962624,
model_frac_0.80_qat_quantized_uint8,0.9021978378295898,4.901,3.0959667754173283,7962624,
model_frac_0.80_qat_quantized_uint8,0.9123024940490723,4.901,3.1454896955490117,7962624,
model_frac_0.80_qat_quantized_uint8,0.9224081039428711,4.901,3.19501728963852,7962624,
model_frac_0.80_qat_quantized_uint8,0.932520866394043,4.901,3.244579938411713,7962624,
model_frac_0.80_qat_quantized_uint8,0.9426238536834717,4.901,3.294094679117203,7962624,
model_frac_0.80_qat_quantized_uint8,0.952932596206665,4.901,3.3446178262233737,7962624,
model_frac_0.80_qat_quantized_uint8,0.9630374908447266,4.901,3.3941419148445133,7962624,
model_frac_0.80_qat_quantized_uint8,0.9731414318084717,4.901,3.443661329507828,7962624,
model_frac_0.80_qat_quantized_uint8,0.9832475185394287,4.901,3.4931912605762485,7962624,
model_frac_0.80_qat_quantized_uint8,0.9933583736419678,4.901,3.5427445614337922,7962624,
model_frac_0.80_qat_quantized_uint8,1.0035383701324463,4.901,3.5926367242336275,7962624,
model_frac_0.80_qat_quantized_uint8,1.0136401653289795,4.901,3.6421456224918365,7962624,
model_frac_0.80_qat_quantized_uint8,1.0237393379211426,4.901,3.691641667366028,7962624,
model_frac_0.80_qat_quantized_uint8,1.033846378326416,4.901,3.741176272392273,7962624,
model_frac_0.80_qat_quantized_uint8,1.0439488887786865,4.901,3.790688676118851,7962624,
model_frac_0.80_qat_quantized_uint8,1.0542993545532227,4.901,3.8414163088798525,7962624,
model_frac_0.80_qat_quantized_uint8,1.0644114017486572,4.901,3.8909754521846773,7962624,
model_frac_0.80_qat_quantized_uint8,1.0745160579681396,4.901,3.9404983723163607,7962624,
model_frac_0.80_qat_quantized_uint8,1.0846223831176758,4.901,3.9900294718742373,7962624,
model_frac_0.80_qat_quantized_uint8,1.0947301387786865,4.901,4.039567582368851,7962624,
model_frac_0.80_qat_quantized_uint8,1.105149507522583,4.901,4.090632908582688,7962624,
model_frac_0.80_qat_quantized_uint8,1.115255355834961,4.901,4.140161671161652,7962624,
model_frac_0.80_qat_quantized_uint8,1.1253583431243896,4.901,4.189676411867142,7962624,
model_frac_0.80_qat_quantized_uint8,1.1354656219482422,4.901,4.239212185382843,7962624,
model_frac_0.80_qat_quantized_uint8,1.145569086074829,4.901,4.288729263067245,7962624,
model_frac_0.80_qat_quantized_uint8,1.155989170074463,4.901,4.33979809474945,7962624,
model_frac_0.80_qat_quantized_uint8,1.16609525680542,4.901,4.38932802581787,7962624,
model_frac_0.80_qat_quantized_uint8,1.1761999130249023,4.901,4.438850945949554,7962624,
model_frac_0.80_qat_quantized_uint8,1.1863081455230713,4.901,4.48839139342308,7962624,
