run_name,time,W,energy_usage,max_mem
model_frac_0.670_static_quantized_uint8,4.5299530029296875e-06,2.756,2.2997856140136717e-05,8732672,
model_frac_0.670_static_quantized_uint8,0.0392606258392334,2.756,0.1082127981185913,8732672,
model_frac_0.670_static_quantized_uint8,0.04937171936035156,2.756,0.13607897186279297,8732672,
model_frac_0.670_static_quantized_uint8,0.05947518348693848,2.756,0.1639241189956665,8732672,
model_frac_0.670_static_quantized_uint8,0.06957650184631348,2.756,0.191763352394104,8732672,
model_frac_0.670_static_quantized_uint8,0.08437871932983398,2.756,0.23255826377868652,8732672,
model_frac_0.670_static_quantized_uint8,0.09764337539672852,2.756,0.26911565589904785,8732672,
model_frac_0.670_static_quantized_uint8,0.10782003402709961,2.756,0.2971625270843506,8732672,
model_frac_0.670_static_quantized_uint8,0.11828327178955078,2.756,0.325999210357666,8732672,
model_frac_0.670_static_quantized_uint8,0.12839913368225098,2.756,0.35387852573394774,8732672,
model_frac_0.670_static_quantized_uint8,0.13855266571044922,2.756,0.38186166000366206,8732672,
model_frac_0.670_static_quantized_uint8,0.14867925643920898,2.756,0.409770544052124,8732672,
model_frac_0.670_static_quantized_uint8,0.15902376174926758,2.756,0.43828000068664547,8732672,
model_frac_0.670_static_quantized_uint8,0.1691579818725586,2.756,0.4662099113464355,8732672,
model_frac_0.670_static_quantized_uint8,0.17940545082092285,2.756,0.4944519357681274,8732672,
model_frac_0.670_static_quantized_uint8,0.1895296573638916,2.756,0.5223542490005493,8732672,
model_frac_0.670_static_quantized_uint8,0.1997392177581787,2.756,0.5504917974472046,8732672,
model_frac_0.670_static_quantized_uint8,0.2098674774169922,2.756,0.5784052810668945,8732672,
model_frac_0.670_static_quantized_uint8,0.22008776664733887,2.756,0.6065723981857299,8732672,
model_frac_0.670_static_quantized_uint8,0.23021411895751953,2.756,0.6344806251525879,8732672,
model_frac_0.670_static_quantized_uint8,0.2404332160949707,2.756,0.6626444568634032,8732672,
model_frac_0.670_static_quantized_uint8,0.2505934238433838,2.756,0.6906459894180297,8732672,
model_frac_0.670_static_quantized_uint8,0.26073551177978516,2.756,0.7185975837707519,8732672,
model_frac_0.670_static_quantized_uint8,0.27086567878723145,2.756,0.7465163240432738,8732672,
model_frac_0.670_static_quantized_uint8,0.2810366153717041,2.756,0.7745474252700805,8732672,
model_frac_0.670_static_quantized_uint8,0.29135847091674805,2.756,0.8029944591522216,8732672,
model_frac_0.670_static_quantized_uint8,0.3015415668487549,2.756,0.8310590715408324,8732672,
model_frac_0.670_static_quantized_uint8,0.3116798400878906,2.756,0.8590001525878904,8732672,
model_frac_0.670_static_quantized_uint8,0.3218402862548828,2.756,0.8870023422241209,8732672,
model_frac_0.670_static_quantized_uint8,0.3322277069091797,2.756,0.915630073547363,8732672,
model_frac_0.670_static_quantized_uint8,0.342409610748291,2.756,0.9436914005279539,8732672,
model_frac_0.670_static_quantized_uint8,0.3525540828704834,2.756,0.9716495656967161,8732672,
model_frac_0.670_static_quantized_uint8,0.3626892566680908,2.756,0.9995821046829222,8732672,
model_frac_0.670_static_quantized_uint8,0.3728928565979004,2.756,1.0277032260894774,8732672,
model_frac_0.670_static_quantized_uint8,0.38306570053100586,2.756,1.0557395839691162,8732672,
model_frac_0.670_static_quantized_uint8,0.39340806007385254,2.756,1.0842431268692017,8732672,
model_frac_0.670_static_quantized_uint8,0.40355443954467773,2.756,1.112206548690796,8732672,
model_frac_0.670_static_quantized_uint8,0.413712739944458,2.756,1.1402028245925904,8732672,
model_frac_0.670_static_quantized_uint8,0.423846960067749,2.756,1.1681327352523805,8732672,
model_frac_0.670_static_quantized_uint8,0.43450427055358887,2.756,1.1975042829513551,8732672,
model_frac_0.670_static_quantized_uint8,0.4446442127227783,2.756,1.2254499635696412,8732672,
model_frac_0.670_static_quantized_uint8,0.4551684856414795,2.756,1.2544548597335816,8732672,
model_frac_0.670_static_quantized_uint8,0.4653193950653076,2.756,1.282430766105652,8732672,
model_frac_0.670_static_quantized_uint8,0.47597527503967285,2.756,1.3117983713150025,8732672,
model_frac_0.670_static_quantized_uint8,0.48611927032470703,2.756,1.3397552223205567,8732672,
model_frac_0.670_static_quantized_uint8,0.49658727645874023,2.756,1.368605047225952,8732672,
model_frac_0.670_static_quantized_uint8,0.5067195892333984,2.756,1.39652970123291,8732672,
model_frac_0.670_static_quantized_uint8,0.516883373260498,2.756,1.4245410900115967,8732672,
model_frac_0.670_static_quantized_uint8,0.5270111560821533,2.756,1.4524532594680786,8732672,
model_frac_0.670_static_quantized_uint8,0.5371623039245605,2.756,1.480429822921753,8732672,
model_frac_0.670_static_quantized_uint8,0.5472931861877441,2.756,1.5083505344390868,8732672,
model_frac_0.670_static_quantized_uint8,0.5574963092803955,2.756,1.536470341682434,8732672,
model_frac_0.670_static_quantized_uint8,0.5676195621490479,2.756,1.5643700265884397,8732672,
model_frac_0.670_static_quantized_uint8,0.577789306640625,2.756,1.5923978424072263,8732672,
model_frac_0.670_static_quantized_uint8,0.5879099369049072,2.756,1.620290299415588,8732672,
model_frac_0.670_static_quantized_uint8,0.5980982780456543,4.756,1.6687460498809812,8732672,
model_frac_0.670_static_quantized_uint8,0.6081995964050293,4.756,1.7167879199981686,8732672,
model_frac_0.670_static_quantized_uint8,0.6183173656463623,4.756,1.7649080305099485,8732672,
model_frac_0.670_static_quantized_uint8,0.6288819313049316,4.756,1.8151531047821043,8732672,
model_frac_0.670_static_quantized_uint8,0.6390109062194824,4.756,1.8633265094757079,8732672,
model_frac_0.670_static_quantized_uint8,0.6492729187011719,4.756,1.912132640838623,8732672,
model_frac_0.670_static_quantized_uint8,0.6594102382659912,4.756,1.9603457326889038,8732672,
model_frac_0.670_static_quantized_uint8,0.6695811748504639,4.756,2.0087187070846557,8732672,
model_frac_0.670_static_quantized_uint8,0.6797010898590088,4.756,2.0568490228652956,8732672,
model_frac_0.670_static_quantized_uint8,0.6898481845855713,4.756,2.1051086053848267,8732672,
model_frac_0.670_static_quantized_uint8,0.7001380920410156,4.756,2.15404740524292,8732672,
model_frac_0.670_static_quantized_uint8,0.7102785110473633,4.756,2.2022752380371093,8732672,
model_frac_0.670_static_quantized_uint8,0.720604419708252,4.756,2.2513852596282957,8732672,
model_frac_0.670_static_quantized_uint8,0.7307496070861816,4.756,2.2996357707977295,8732672,
model_frac_0.670_static_quantized_uint8,0.7410657405853271,4.756,2.3486993017196656,8732672,
model_frac_0.670_static_quantized_uint8,0.7512054443359375,4.756,2.3969237327575685,8736768,
model_frac_0.670_static_quantized_uint8,0.7616381645202637,4.756,2.446541749954224,8736768,
model_frac_0.670_static_quantized_uint8,0.7717685699462891,4.756,2.4947219581604005,8736768,
model_frac_0.670_static_quantized_uint8,0.7822577953338623,4.756,2.544608714103699,8736768,
model_frac_0.670_static_quantized_uint8,0.7923882007598877,4.756,2.5927889223098757,8736768,
model_frac_0.670_static_quantized_uint8,0.802731990814209,4.756,2.641983987808228,8736768,
model_frac_0.670_static_quantized_uint8,0.8128688335418701,4.756,2.690194811820984,8736768,
model_frac_0.670_static_quantized_uint8,0.823070764541626,4.756,2.738715195655823,8736768,
model_frac_0.670_static_quantized_uint8,0.8332018852233887,4.756,2.7868988056182866,8736768,
model_frac_0.670_static_quantized_uint8,0.8433787822723389,4.756,2.8353001279830936,8736768,
model_frac_0.670_static_quantized_uint8,0.8535120487213135,4.756,2.883493943214417,8736768,
model_frac_0.670_static_quantized_uint8,0.8637208938598633,4.756,2.93204721069336,8736768,
model_frac_0.670_static_quantized_uint8,0.8739144802093506,4.756,2.9805279073715214,8736768,
model_frac_0.670_static_quantized_uint8,0.8840787410736084,4.756,3.0288691320419314,8736768,
model_frac_0.670_static_quantized_uint8,0.8942098617553711,4.756,3.077052742004395,8736768,
model_frac_0.670_static_quantized_uint8,0.9043991565704346,4.756,3.125513028144837,8736768,
