run_name,time,W,energy_usage,max_mem
model_epochs_5_frac_0.5,4.76837158203125e-06,2.779,2.8490304946899414e-05,155058176,
model_epochs_5_frac_0.5,0.037718772888183594,2.779,0.10483570885658264,155058176,
model_epochs_5_frac_0.5,0.04782414436340332,2.779,0.13291853618621827,155058176,
model_epochs_5_frac_0.5,0.05794477462768555,2.779,0.16104376769065856,155058176,
model_epochs_5_frac_0.5,0.06804847717285156,2.779,0.1891219570636749,155058176,
model_epochs_5_frac_0.5,0.07876849174499512,2.779,0.21891287755966185,155058176,
model_epochs_5_frac_0.5,0.09060001373291016,2.779,0.2517926771640777,155058176,
model_epochs_5_frac_0.5,0.10353302955627441,2.779,0.287733528137207,155058176,
model_epochs_5_frac_0.5,0.11370539665222168,2.779,0.31600253629684444,155058176,
model_epochs_5_frac_0.5,0.12415170669555664,2.779,0.3450328319072723,155058176,
model_epochs_5_frac_0.5,0.13429665565490723,2.779,0.3732256450653076,155058176,
model_epochs_5_frac_0.5,0.14442658424377441,2.779,0.4013767166137695,155058176,
model_epochs_5_frac_0.5,0.15456414222717285,2.779,0.4295489902496338,155058176,
model_epochs_5_frac_0.5,0.16472220420837402,2.779,0.45777824449539184,155058176,
model_epochs_5_frac_0.5,0.17489099502563477,2.779,0.48603731417655943,155058176,
model_epochs_5_frac_0.5,0.1850264072418213,2.779,0.5142036247253418,155058176,
model_epochs_5_frac_0.5,0.19517850875854492,2.779,0.5424163148403167,155058176,
model_epochs_5_frac_0.5,0.2053525447845459,2.779,0.5706899609565734,155058176,
model_epochs_5_frac_0.5,0.21551942825317383,2.779,0.5989437301158904,155058176,
model_epochs_5_frac_0.5,0.22570419311523438,2.779,0.6272471916675567,155058176,
model_epochs_5_frac_0.5,0.23583221435546875,3.057,0.6582085525989532,155058176,
model_epochs_5_frac_0.5,0.24598240852355957,3.057,0.6892376961708068,155058176,
model_epochs_5_frac_0.5,0.25611424446105957,3.057,0.7202107186317442,155058176,
model_epochs_5_frac_0.5,0.266265869140625,3.057,0.7512442352771758,155058176,
model_epochs_5_frac_0.5,0.2764289379119873,3.057,0.7823127365112303,155058176,
model_epochs_5_frac_0.5,0.2865736484527588,3.057,0.8133251166343688,155058176,
model_epochs_5_frac_0.5,0.29670047760009766,3.057,0.8442828333377838,155058176,
model_epochs_5_frac_0.5,0.3068506717681885,3.057,0.8753119769096374,155058176,
model_epochs_5_frac_0.5,0.31700634956359863,3.057,0.9063578839302062,155058176,
model_epochs_5_frac_0.5,0.32715773582458496,3.057,0.9373906717300414,155058176,
model_epochs_5_frac_0.5,0.3373103141784668,3.057,0.9684271037578582,155058176,
model_epochs_5_frac_0.5,0.3474605083465576,3.057,0.9994562473297118,155058176,
model_epochs_5_frac_0.5,0.35761237144470215,3.057,1.0304904928207397,155058176,
model_epochs_5_frac_0.5,0.3677659034729004,3.057,1.0615298402309417,155058176,
model_epochs_5_frac_0.5,0.37793874740600586,3.057,1.0926282241344452,155058176,
model_epochs_5_frac_0.5,0.38808512687683105,3.057,1.1236457061767577,155058176,
model_epochs_5_frac_0.5,0.3985302448272705,3.057,1.1555764317512511,155058176,
model_epochs_5_frac_0.5,0.408689022064209,3.057,1.1866318137645722,155058176,
model_epochs_5_frac_0.5,0.4188559055328369,3.057,1.2177119765281677,155058176,
model_epochs_5_frac_0.5,0.4290320873260498,3.057,1.2488205642700194,155058176,
model_epochs_5_frac_0.5,0.43916773796081543,3.057,1.279805248260498,155058176,
model_epochs_5_frac_0.5,0.4493272304534912,3.057,1.3108628168106078,155058176,
model_epochs_5_frac_0.5,0.45981597900390625,3.057,1.3429269211292265,155058176,
model_epochs_5_frac_0.5,0.46992921829223633,3.057,1.3738430936336516,155058176,
model_epochs_5_frac_0.5,0.48003101348876953,3.057,1.4047242815494536,155058176,
model_epochs_5_frac_0.5,0.49014759063720703,3.057,1.435650657892227,155058176,
model_epochs_5_frac_0.5,0.5002634525299072,3.057,1.4665748476982114,155058176,
model_epochs_5_frac_0.5,0.510383129119873,3.057,1.497510699033737,155058176,
model_epochs_5_frac_0.5,0.5205075740814209,3.057,1.5284611272811888,155058176,
model_epochs_5_frac_0.5,0.5306220054626465,3.057,1.5593809440135953,155058176,
model_epochs_5_frac_0.5,0.5407564640045166,3.057,1.5903619837760923,155058176,
model_epochs_5_frac_0.5,0.5508854389190674,3.057,1.6213262600898741,155058176,
