run_name,time,W,energy_usage,max_mem
model_epochs_0_frac_0.75,5.0067901611328125e-06,2.76,2.6321411132812498e-05,148762624,
model_epochs_0_frac_0.75,0.04265713691711426,2.76,0.11774620056152343,148762624,
model_epochs_0_frac_0.75,0.052774906158447266,2.76,0.14567124366760253,148762624,
model_epochs_0_frac_0.75,0.06287837028503418,2.76,0.17355680465698242,148762624,
model_epochs_0_frac_0.75,0.07299399375915527,2.76,0.20147592544555665,148762624,
model_epochs_0_frac_0.75,0.0891273021697998,2.76,0.24600385665893554,148762624,
model_epochs_0_frac_0.75,0.09939360618591309,2.76,0.2743388557434082,148762624,
model_epochs_0_frac_0.75,0.10975384712219238,2.76,0.3029331207275391,148762624,
model_epochs_0_frac_0.75,0.11992311477661133,2.76,0.3310002994537354,148762624,
model_epochs_0_frac_0.75,0.13029885292053223,2.76,0.35963733673095705,148762624,
model_epochs_0_frac_0.75,0.14054226875305176,2.76,0.38790916442871093,148762624,
model_epochs_0_frac_0.75,0.15065622329711914,2.76,0.4158236789703369,148762624,
model_epochs_0_frac_0.75,0.16100621223449707,2.76,0.44438964843749995,148762624,
model_epochs_0_frac_0.75,0.17125296592712402,2.76,0.47267068862915035,148762624,
model_epochs_0_frac_0.75,0.18195605278015137,2.962,0.5043732318878174,148762624,
model_epochs_0_frac_0.75,0.19208621978759766,2.962,0.5343787865638733,148762624,
model_epochs_0_frac_0.75,0.20222043991088867,2.962,0.5643963465690612,148762624,
model_epochs_0_frac_0.75,0.21235346794128418,2.962,0.5944103755950927,148762624,
model_epochs_0_frac_0.75,0.2224891185760498,2.962,0.6244321727752685,148762624,
model_epochs_0_frac_0.75,0.23262238502502441,2.962,0.6544469079971313,148762624,
model_epochs_0_frac_0.75,0.24277353286743164,2.962,0.6845146079063416,148762624,
model_epochs_0_frac_0.75,0.25290584564208984,2.962,0.7145265183448791,148762624,
model_epochs_0_frac_0.75,0.2630500793457031,2.962,0.7445737385749817,148762624,
model_epochs_0_frac_0.75,0.2731902599334717,2.962,0.7746089534759522,148762624,
model_epochs_0_frac_0.75,0.2833242416381836,2.962,0.8046258072853089,148762624,
model_epochs_0_frac_0.75,0.29344964027404785,2.962,0.8346172380447388,148762624,
model_epochs_0_frac_0.75,0.30358386039733887,2.962,0.8646347980499267,148762624,
model_epochs_0_frac_0.75,0.31371569633483887,2.962,0.8946452960968017,148762624,
model_epochs_0_frac_0.75,0.32385706901550293,2.962,0.9246840419769287,148762624,
model_epochs_0_frac_0.75,0.33399128913879395,2.962,0.9547016019821166,148762624,
model_epochs_0_frac_0.75,0.3441195487976074,2.962,0.9847015070915222,148762624,
model_epochs_0_frac_0.75,0.35424113273620605,2.962,1.0146816387176514,148762624,
model_epochs_0_frac_0.75,0.3643679618835449,2.962,1.0446773066520691,148762624,
model_epochs_0_frac_0.75,0.3744940757751465,2.962,1.074670855998993,148762624,
model_epochs_0_frac_0.75,0.384615421295166,2.962,1.104650281429291,148762624,
model_epochs_0_frac_0.75,0.39478158950805664,2.962,1.1347624716758729,148762624,
model_epochs_0_frac_0.75,0.4050159454345703,2.962,1.1650766339302063,148762624,
model_epochs_0_frac_0.75,0.41542959213256836,2.962,1.1959218554496764,148762624,
model_epochs_0_frac_0.75,0.42574214935302734,2.962,1.226467649936676,148762624,
model_epochs_0_frac_0.75,0.4360682964324951,2.962,1.2570536975860596,148762624,
model_epochs_0_frac_0.75,0.4464898109436035,2.962,1.2879222235679626,148762624,
model_epochs_0_frac_0.75,0.4568784236907959,2.962,1.3186932945251464,148762624,
model_epochs_0_frac_0.75,0.4671318531036377,2.962,1.3490639524459838,148762624,
model_epochs_0_frac_0.75,0.47728991508483887,2.962,1.3791521320343016,148762624,
model_epochs_0_frac_0.75,0.4874305725097656,2.962,1.4091887593269348,148762624,
model_epochs_0_frac_0.75,0.49773597717285156,2.962,1.4397133679389953,148762624,
model_epochs_0_frac_0.75,0.5078928470611572,2.962,1.4697980165481566,148762624,
model_epochs_0_frac_0.75,0.5180656909942627,2.962,1.499929980278015,148762624,
model_epochs_0_frac_0.75,0.5282106399536133,2.962,1.5299793190956115,148762624,
model_epochs_0_frac_0.75,0.5383615493774414,2.962,1.5600463128089903,148762624,
model_epochs_0_frac_0.75,0.5485005378723145,2.962,1.5900779967308043,148762624,
model_epochs_0_frac_0.75,0.5586452484130859,2.962,1.6201266293525693,148762624,
model_epochs_0_frac_0.75,0.5687863826751709,2.962,1.650164669036865,148762624,
model_epochs_0_frac_0.75,0.5789387226104736,2.962,1.6802358999252316,148762624,
model_epochs_0_frac_0.75,0.5890903472900391,2.962,1.7103050122261043,148762624,
model_epochs_0_frac_0.75,0.5992188453674316,2.962,1.7403056235313412,148762624,
model_epochs_0_frac_0.75,0.6093897819519043,2.962,1.7704319376945492,148762624,
model_epochs_0_frac_0.75,0.6195077896118164,2.962,1.8004014763832088,148762624,
model_epochs_0_frac_0.75,0.6296250820159912,2.962,1.8303688964843745,148762624,
model_epochs_0_frac_0.75,0.6397404670715332,2.962,1.86033066701889,148762624,
model_epochs_0_frac_0.75,0.6498522758483887,2.962,1.8902818446159357,148762624,
model_epochs_0_frac_0.75,0.6599655151367188,2.962,1.9202372593879695,148762624,
model_epochs_0_frac_0.75,0.6700775623321533,2.962,1.9501891431808467,148762624,
model_epochs_0_frac_0.75,0.6801888942718506,2.962,1.98013890838623,148762624,
model_epochs_0_frac_0.75,0.6903040409088135,2.962,2.0100999727249143,148762624,
model_epochs_0_frac_0.75,0.7004153728485107,2.962,2.0400497379302975,148762624,
model_epochs_0_frac_0.75,0.710538387298584,2.962,2.0700341067314145,148762624,
model_epochs_0_frac_0.75,0.7206573486328125,2.962,2.1000064702033994,148762624,
model_epochs_0_frac_0.75,0.730783224105835,2.962,2.129999313354492,148762624,
model_epochs_0_frac_0.75,0.74098801612854,2.962,2.1602259073257444,148762624,
