run_name,time,W,energy_usage,max_mem
model_epochs_5_frac_0.9_quantized,2.86102294921875e-06,2.855,1.7697811126708985e-05,7888896,
model_epochs_5_frac_0.9_quantized,0.03026604652404785,2.855,0.08641909241676331,7888896,
model_epochs_5_frac_0.9_quantized,0.04039788246154785,2.855,0.11534548401832581,7888896,
model_epochs_5_frac_0.9_quantized,0.050502777099609375,2.855,0.14419495820999145,7888896,
model_epochs_5_frac_0.9_quantized,0.060600996017456055,2.855,0.17302537322044373,7888896,
model_epochs_5_frac_0.9_quantized,0.07094979286193848,2.855,0.20257118821144104,7888896,
model_epochs_5_frac_0.9_quantized,0.09432625770568848,2.855,0.2693109953403473,7888896,
model_epochs_5_frac_0.9_quantized,0.10443830490112305,2.855,0.298180890083313,7888896,
model_epochs_5_frac_0.9_quantized,0.11455130577087402,2.855,0.327053507566452,7888896,
model_epochs_5_frac_0.9_quantized,0.12465286254882812,2.855,0.355893452167511,7888896,
model_epochs_5_frac_0.9_quantized,0.13475584983825684,2.855,0.38473748087883,7888896,
model_epochs_5_frac_0.9_quantized,0.1448814868927002,2.855,0.4136461746692658,7888896,
model_epochs_5_frac_0.9_quantized,0.15497827529907227,2.855,0.44247250556945805,7888896,
model_epochs_5_frac_0.9_quantized,0.1650831699371338,2.855,0.4713219797611237,7888896,
model_epochs_5_frac_0.9_quantized,0.1752033233642578,2.855,0.5002150177955628,7888896,
model_epochs_5_frac_0.9_quantized,0.18530917167663574,2.855,0.5290672147274017,7888896,
model_epochs_5_frac_0.9_quantized,0.19541263580322266,2.855,0.5579126048088073,7888896,
model_epochs_5_frac_0.9_quantized,0.20551443099975586,2.855,0.5867532300949097,7888896,
model_epochs_5_frac_0.9_quantized,0.2156226634979248,2.855,0.615612233877182,7888896,
model_epochs_5_frac_0.9_quantized,0.22572588920593262,2.855,0.6444569432735443,7888896,
model_epochs_5_frac_0.9_quantized,0.23592615127563477,2.855,0.6735786914825439,7888896,
model_epochs_5_frac_0.9_quantized,0.24603700637817383,2.855,0.7024451828002929,7888896,
model_epochs_5_frac_0.9_quantized,0.2561459541320801,2.855,0.7313062286376952,7888896,
model_epochs_5_frac_0.9_quantized,0.26624560356140137,2.855,0.7601407277584075,7888896,
model_epochs_5_frac_0.9_quantized,0.27635669708251953,2.855,0.7890078997611998,7888896,
model_epochs_5_frac_0.9_quantized,0.28646111488342285,2.855,0.8178560125827787,7888896,
model_epochs_5_frac_0.9_quantized,0.29656004905700684,2.855,0.846688469648361,7888896,
model_epochs_5_frac_0.9_quantized,0.30666613578796387,2.855,0.8755413472652434,7888896,
model_epochs_5_frac_0.9_quantized,0.3167867660522461,2.855,0.9044357466697691,7888896,
model_epochs_5_frac_0.9_quantized,0.32689499855041504,2.855,0.9332947504520415,7888896,
model_epochs_5_frac_0.9_quantized,0.33699750900268555,2.855,0.9621374177932738,7888896,
model_epochs_5_frac_0.9_quantized,0.3473949432373047,2.855,0.9918220925331114,7888896,
model_epochs_5_frac_0.9_quantized,0.3575019836425781,2.855,1.020677692890167,7888896,
model_epochs_5_frac_0.9_quantized,0.36760807037353516,2.855,1.0495305705070495,7888896,
model_epochs_5_frac_0.9_quantized,0.3777287006378174,2.855,1.078424969911575,7888896,
model_epochs_5_frac_0.9_quantized,0.3878326416015625,2.855,1.1072717213630674,7888896,
model_epochs_5_frac_0.9_quantized,0.397935152053833,2.855,1.1361143887042997,7888896,
