run_name,time,W,energy_usage,max_mem
model_frac_0.840_static_quantized_int8_1,3.0994415283203125e-06,0.0,0.0,1048576,
model_frac_0.840_static_quantized_int8,0.010135889053344727,0.0,0.0,1306624,
model_frac_0.840_static_quantized_int8,0.020246267318725586,0.0,0.0,1306624,
model_frac_0.840_static_quantized_int8,0.030342578887939453,0.0,0.0,1564672,
model_frac_0.840_static_quantized_int8,0.040566205978393555,0.0,0.0,1822720,
model_frac_0.840_static_quantized_int8,0.051741600036621094,0.0,0.0,1822720,
model_frac_0.840_static_quantized_int8,0.061885833740234375,0.0,0.0,1822720,
model_frac_0.840_static_quantized_int8,0.07905340194702148,0.0,0.0,2088960,
model_frac_0.840_static_quantized_int8,0.09427785873413086,0.0,0.0,2347008,
model_frac_0.840_static_quantized_int8,0.10487198829650879,0.0,0.0,2347008,
model_frac_0.840_static_quantized_int8,0.11893081665039062,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.13023734092712402,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.1408398151397705,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.1509702205657959,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.16110610961914062,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.1712486743927002,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.18140125274658203,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.19151520729064941,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.20189762115478516,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.2120075225830078,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.22214961051940918,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.23226451873779297,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.24260640144348145,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.2528069019317627,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.26294374465942383,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.2730555534362793,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.28351664543151855,0.0,0.0,2605056,
model_frac_0.840_static_quantized_int8,0.2938978672027588,0.0,0.0,2605056,
