run_name,time,W,energy_usage,max_mem
model_epochs_0_frac_0.5,3.5762786865234375e-06,2.76,1.9741058349609374e-05,148828160,
model_epochs_0_frac_0.5,0.034894466400146484,2.76,0.0963185977935791,148828160,
model_epochs_0_frac_0.5,0.045001983642578125,2.76,0.12421534538269043,148828160,
model_epochs_0_frac_0.5,0.055109500885009766,2.76,0.15211209297180175,148828160,
model_epochs_0_frac_0.5,0.06521892547607422,2.76,0.18001410484313965,148828160,
model_epochs_0_frac_0.5,0.07707810401916504,2.76,0.21274543762207032,148828160,
model_epochs_0_frac_0.5,0.0941019058227539,2.821,0.2607695825099945,148828160,
model_epochs_0_frac_0.5,0.1042165756225586,2.821,0.2893030660152435,148828160,
model_epochs_0_frac_0.5,0.1143338680267334,2.821,0.31784394788742065,148828160,
model_epochs_0_frac_0.5,0.12444663047790527,2.821,0.34637205076217653,148828160,
model_epochs_0_frac_0.5,0.13457202911376953,2.821,0.37493580031394963,148828160,
model_epochs_0_frac_0.5,0.14468717575073242,2.821,0.40347062897682195,148828160,
model_epochs_0_frac_0.5,0.15481972694396973,2.821,0.4320545558929444,148828160,
model_epochs_0_frac_0.5,0.16493892669677734,2.821,0.4606008183956147,148828160,
model_epochs_0_frac_0.5,0.17507076263427734,2.821,0.4891827275753022,148828160,
model_epochs_0_frac_0.5,0.18521714210510254,2.821,0.5178056640625001,148828160,
model_epochs_0_frac_0.5,0.19537353515625,2.821,0.5464568488597871,148828160,
model_epochs_0_frac_0.5,0.2054893970489502,2.821,0.5749936952590943,148828160,
model_epochs_0_frac_0.5,0.2158055305480957,2.821,0.6040955078601837,148828160,
model_epochs_0_frac_0.5,0.2259371280670166,2.821,0.6326767444610596,148828160,
model_epochs_0_frac_0.5,0.2360706329345703,2.821,0.6612633616924286,148828160,
model_epochs_0_frac_0.5,0.24619650840759277,2.821,0.689828456401825,148828160,
model_epochs_0_frac_0.5,0.2565305233001709,2.821,0.7189807124137879,148828160,
model_epochs_0_frac_0.5,0.2666645050048828,2.821,0.7475686748027802,148828160,
model_epochs_0_frac_0.5,0.27678442001342773,2.821,0.7761169550418855,148828160,
model_epochs_0_frac_0.5,0.28693604469299316,2.821,0.8047546882629396,148828160,
model_epochs_0_frac_0.5,0.2970609664916992,2.821,0.8333170926570894,148828160,
model_epochs_0_frac_0.5,0.3072032928466797,2.821,0.8619285953044893,148828160,
model_epochs_0_frac_0.5,0.3173491954803467,2.821,0.8905501866340638,148828160,
model_epochs_0_frac_0.5,0.3275034427642822,2.821,0.919195318222046,148828160,
model_epochs_0_frac_0.5,0.3376479148864746,2.821,0.9478128740787507,148828160,
model_epochs_0_frac_0.5,0.3477816581726074,2.821,0.9764001638889314,148828160,
model_epochs_0_frac_0.5,0.35791707038879395,2.821,1.0049921617507935,148828160,
model_epochs_0_frac_0.5,0.36807799339294434,2.821,1.0336561255455017,148828160,
model_epochs_0_frac_0.5,0.37822985649108887,2.821,1.0622945313453673,148828160,
model_epochs_0_frac_0.5,0.3883843421936035,2.821,1.0909403355121612,148828160,
model_epochs_0_frac_0.5,0.3985295295715332,2.821,1.1195599091053008,148828160,
model_epochs_0_frac_0.5,0.40869784355163574,2.821,1.14824472284317,148828160,
model_epochs_0_frac_0.5,0.41884636878967285,2.821,1.1768737125396727,148828160,
model_epochs_0_frac_0.5,0.42901134490966797,2.821,1.2055491101741789,148828160,
model_epochs_0_frac_0.5,0.4391462802886963,2.821,1.2341397628784179,148828160,
model_epochs_0_frac_0.5,0.449307918548584,2.821,1.262805744409561,148828160,
model_epochs_0_frac_0.5,0.45945310592651367,2.821,1.2914253180027007,148828160,
model_epochs_0_frac_0.5,0.46961545944213867,2.821,1.320093317270279,148828160,
model_epochs_0_frac_0.5,0.4797554016113281,2.821,1.3486980941295623,148828160,
model_epochs_0_frac_0.5,0.49009180068969727,2.821,1.3778570759296416,148828160,
model_epochs_0_frac_0.5,0.5002782344818115,2.821,1.4065930056571958,148828160,
model_epochs_0_frac_0.5,0.5104143619537354,2.821,1.435187021255493,148828160,
model_epochs_0_frac_0.5,0.5205683708190918,2.821,1.4638314802646635,148828160,
model_epochs_0_frac_0.5,0.5306782722473145,2.821,1.4923515121936797,148828160,
model_epochs_0_frac_0.5,0.5408327579498291,2.821,1.5209973163604735,148828160,
model_epochs_0_frac_0.5,0.5512363910675049,2.821,1.550345965385437,148828160,
model_epochs_0_frac_0.5,0.5613970756530762,2.821,1.5790092566013336,148828160,
model_epochs_0_frac_0.5,0.5715293884277344,2.821,1.6075925109386444,148828160,
model_epochs_0_frac_0.5,0.581672191619873,2.821,1.6362053587436676,148828160,
model_epochs_0_frac_0.5,0.5918200016021729,2.821,1.6648323307037354,148828160,
model_epochs_0_frac_0.5,0.6019847393035889,2.821,1.69350705575943,148828160,
model_epochs_0_frac_0.5,0.6121318340301514,2.821,1.7221320099830628,148828160,
model_epochs_0_frac_0.5,0.6222846508026123,2.821,1.750773106098175,148828160,
model_epochs_0_frac_0.5,0.6324384212493896,2.821,1.7794168925285339,148828160,
model_epochs_0_frac_0.5,0.6426055431365967,2.821,1.808098343372345,148828160,
model_epochs_0_frac_0.5,0.6527242660522461,2.821,1.836643260717392,148828160,
model_epochs_0_frac_0.5,0.6628882884979248,2.821,1.8653159680366516,148828160,
model_epochs_0_frac_0.5,0.6730227470397949,2.821,1.8939052755832673,148828160,
model_epochs_0_frac_0.5,0.6831743717193604,2.821,1.9225430088043214,148828160,
model_epochs_0_frac_0.5,0.6933319568634033,2.821,1.9511975564956665,148828160,
model_epochs_0_frac_0.5,0.7034685611724854,2.821,1.979792917251587,148828160,
