run_name,time,W,energy_usage,max_mem
model_epochs_3_frac_0.9_quantized,3.337860107421875e-06,3.321,2.2961854934692386e-05,8871936,
model_epochs_3_frac_0.9_quantized,0.03871917724609375,3.321,0.1285982644557953,8871936,
model_epochs_3_frac_0.9_quantized,0.048822879791259766,3.321,0.16215266060829164,8871936,
model_epochs_3_frac_0.9_quantized,0.058922767639160156,3.321,0.19569438815116885,8871936,
model_epochs_3_frac_0.9_quantized,0.06904244422912598,3.321,0.22930183410644533,8871936,
model_epochs_3_frac_0.9_quantized,0.07915139198303223,3.321,0.26287364959716797,8871936,
model_epochs_3_frac_0.9_quantized,0.09078836441040039,3.321,0.30152003502845764,8871936,
model_epochs_3_frac_0.9_quantized,0.10089588165283203,3.321,0.3350870997905731,8871936,
model_epochs_3_frac_0.9_quantized,0.11100411415100098,3.321,0.36865653991699215,8871936,
model_epochs_3_frac_0.9_quantized,0.12151479721069336,3.321,0.40356251835823054,8871936,
model_epochs_3_frac_0.9_quantized,0.1316230297088623,3.321,0.4371319584846496,8871936,
model_epochs_3_frac_0.9_quantized,0.14172911643981934,3.321,0.4706942725181579,8871936,
model_epochs_3_frac_0.9_quantized,0.15218210220336914,3.321,0.5054086382389068,8871936,
model_epochs_3_frac_0.9_quantized,0.1622908115386963,3.321,0.5389796619415282,8871936,
model_epochs_3_frac_0.9_quantized,0.17239713668823242,3.321,0.5725427677631377,8871936,
model_epochs_3_frac_0.9_quantized,0.18311548233032227,3.321,0.6081383936405181,8871936,
model_epochs_3_frac_0.9_quantized,0.1932213306427002,3.321,0.6416999158859252,8871936,
model_epochs_3_frac_0.9_quantized,0.20332121849060059,3.321,0.6752416434288024,8871936,
model_epochs_3_frac_0.9_quantized,0.2134263515472412,3.321,0.708800790309906,8871936,
model_epochs_3_frac_0.9_quantized,0.22353005409240723,3.321,0.7423551864624023,8871936,
model_epochs_3_frac_0.9_quantized,0.2336273193359375,3.321,0.7758882043361663,8871936,
model_epochs_3_frac_0.9_quantized,0.2437291145324707,3.321,0.8094362661838531,8871936,
model_epochs_3_frac_0.9_quantized,0.2538309097290039,3.321,0.8429843280315399,8871936,
model_epochs_3_frac_0.9_quantized,0.2639296054840088,3.321,0.8765220966339111,8871936,
model_epochs_3_frac_0.9_quantized,0.2740292549133301,3.321,0.9100630323886871,8871936,
model_epochs_3_frac_0.9_quantized,0.2841317653656006,3.321,0.9436134696006775,8871936,
model_epochs_3_frac_0.9_quantized,0.294236421585083,3.321,0.9771710329055786,8871936,
model_epochs_3_frac_0.9_quantized,0.3043384552001953,3.321,1.0107198865413665,8871936,
model_epochs_3_frac_0.9_quantized,0.31444215774536133,3.321,1.044274282693863,8871936,
model_epochs_3_frac_0.9_quantized,0.3245711326599121,3.321,1.077912608385086,8871936,
model_epochs_3_frac_0.9_quantized,0.3346726894378662,3.321,1.1114598784446716,8871936,
model_epochs_3_frac_0.9_quantized,0.3447742462158203,3.321,1.1450071485042572,8871936,
model_epochs_3_frac_0.9_quantized,0.3549032211303711,3.321,1.1786454741954804,8871936,
model_epochs_3_frac_0.9_quantized,0.36500024795532227,3.321,1.2121777002811431,8871936,
model_epochs_3_frac_0.9_quantized,0.375103235244751,3.321,1.2457297210693359,8871936,
model_epochs_3_frac_0.9_quantized,0.38523077964782715,3.321,1.2793632960319519,8871936,
